344.505277	0.000112882
346.39621	-0.000225638
348.287424	-0.00028315
353.961682	0.000160359
355.852646	-0.000147123
357.744143	7.84025E-05
359.635092	-0.000244064
361.526715	0.000107477
363.417555	-0.000323975
365.309173	2.25813E-05
367.200383	-3.8855E-05
369.091572	-0.000121284
370.983069	0.000104295
372.874015	-0.000221118
374.765593	8.54758E-05
376.656487	-0.000291922
378.548136	8.56868E-05
380.439028	-0.000293696
382.33056	-3.30718E-05
386.112969	-0.0001668
388.004497	8.98474E-05
389.895399	-0.000279498
391.787029	7.91648E-05
393.677899	-0.000322165
395.56954	4.75127E-05
401.243262	-4.44086E-05
403.134355	-0.0002227
405.02593	8.10153E-05
406.91682	-0.000300261
408.808332	-5.95304E-05
410.699687	2.42081E-05
412.590946	1.19542E-05
414.481895	-0.000310292
416.373226	-0.000250531
418.264665	-8.27618E-05
420.155794	-0.000224985
422.047185	-0.000105201
423.937944	-0.000617409
425.829861	2.839E-05
427.720485	-0.000618803
429.612381	6.01152E-06
431.503296	-0.000350166
433.394626	-0.000291337
435.28604	-0.000148499
437.177198	-0.000261654
439.068765	3.41983E-05
440.959695	-0.000306942
444.742179	-0.000365198
446.633861	4.56845E-05
448.524673	-0.000413425
450.416263	-9.45267E-05
452.307466	-0.000162621
454.198691	-0.000208708
456.090163	-7.78661E-06
457.981118	-0.000323858
461.763582	-0.000401978
463.655234	-2.10267E-05
465.546015	-0.000511068
467.437694	-0.000103101
469.329254	0.000185873
471.220132	-0.000207145
473.111511	-9.91558E-05
475.002714	-0.000167159
476.894112	-4.01542E-05
478.784988	-0.000435142
480.676715	2.08778E-05
482.567279	-0.000686095
484.459164	-7.20598E-05
486.350092	-0.000415017
488.241546	-0.000231967
490.132879	-0.000169909
492.023998	-0.000321844
493.915519	-7.17708E-05
495.806488	-0.00037369
497.698087	-4.5602E-05
499.588915	-0.000488506
501.480328	-0.000346403
503.371464	-0.000481292
505.263049	-0.000167173
507.154332	-0.000155047
509.045487	-0.000270913
510.937009	-1.97717E-05
512.828372	7.23773E-05
514.719606	3.55339E-05
516.610517	-0.000324302
518.502125	1.287E-05
520.393002	-0.000380951
522.284565	-8.87636E-05
524.175757	-0.000167569
526.066981	-0.000214367
527.958443	-2.31569E-05
529.8494	-0.000336939
531.741016	8.28562E-06
533.632475	0.000196518
535.523552	2.7585E-06
537.414339	-0.000480994
541.197096	-0.000265475
543.088416	-0.000216205
544.979817	-8.59263E-05
546.870826	-0.00034764
548.762435	-9.34698E-06
550.653308	-0.000407046
552.544938	-4.77373E-05
554.435658	-0.000598421
556.327414	-0.000113097
558.218489	-0.000308766
560.109823	-0.000245427
562.000959	-0.00038008
563.89226	-0.000349726
565.783878	-2.36385E-06
567.674721	-0.000429994
569.566395	-2.66173E-05
571.457154	-0.000538233
573.348838	-0.00012484
575.239912	-0.00032144
577.131438	-6.6033E-05
579.022681	-9.36179E-05
580.91372	-0.000325195
582.805295	-2.0765E-05
584.696157	-0.000429327
586.587803	-5.38816E-05
588.478577	-0.000550429
590.37031	-8.79678E-05
592.261383	-0.0002855
594.152678	-0.000261024
596.044094	-0.00011554
597.935107	-0.000373049
599.826712	-3.85504E-05
601.71761	-0.000411044
603.609247	-4.45302E-05
605.500098	-0.000464009
607.391679	-0.00015348
609.2829	-0.000202943
611.174122	-0.000251399
613.06563	-1.38467E-05
614.956545	-0.000369287
616.848193	8.27993E-06
618.739077	-0.000378145
620.630678	-4.7563E-05
622.521667	-0.000328973
624.41309	-0.000176376
626.304448	-8.87705E-05
628.19551	-0.000297158
631.977961	-0.00038691
633.869605	-1.3274E-05
635.76031	-0.000578631
637.652085	-7.39802E-05
639.543163	-0.000266322
641.434464	-0.000235656
643.325943	-2.69824E-05
645.216902	-0.000338301
647.108667	0.000156387
648.999029	-0.000751916
650.891021	-3.02122E-05
652.781895	-0.000426501
654.673437	-0.000154782
656.564692	-0.000170055
658.455863	-0.00026932
662.238303	-0.000369829
664.13003	8.69282E-05
666.020627	-0.000586307
667.912412	-7.15347E-05
669.803486	-0.000267755
671.694825	-0.000198967
673.586261	-3.31721E-05
675.477203	-0.000361369
677.368876	4.14411E-05
679.259376	-0.000728741
683.042285	-0.000360082
684.933846	-6.92415E-05
686.825093	-9.23931E-05
688.716246	-0.000209537
692.498707	-0.000288802
694.390382	0.000116076
696.281015	-0.000521037
698.172869	6.28567E-05
700.063884	-0.000192242
703.846652	3.55843E-05
705.737704	-0.000182491
707.629316	0.000159441
709.520114	-0.00031262
713.302617	-0.000349718
715.194283	4.62446E-05
717.085457	-4.97854E-05
718.976686	-9.08078E-05
735.998131	-7.56674E-05
737.88964	0.000163386
739.780527	-0.000219553
741.672211	0.000194516
743.562842	-0.000444407
745.454681	0.000124677
747.345714	-0.000112232
749.237103	6.86752E-06
751.128437	7.09743E-05
753.019402	-0.000233911
754.911095	0.000189211
756.802006	-0.00016966
758.693688	0.000242478
760.584392	-0.000323378
764.367197	-5.80651E-05
766.258521	-3.89742E-06
768.14995	0.000155278
770.040999	-6.55393E-05
771.932452	0.000117651
773.823463	-0.000141151
775.71509	0.000216055
777.605878	-0.000265732
779.497567	0.000153489
781.388706	2.27173E-05
783.280043	8.99534E-05
785.17145	0.000227197
787.062474	-1.85517E-05
788.954077	0.000314707
790.844964	-6.80264E-05
794.627364	-0.000207471
796.519064	0.000222819
798.410199	8.81154E-05
800.301501	0.00012042
802.192887	0.000236732
809.758034	0.000305056
811.648944	-5.45937E-05
813.540264	-4.23602E-06
815.431555	1.71293E-05
817.322978	0.000170502
819.214342	0.000264883
821.105401	5.42707E-05
822.996941	0.000324666
824.887855	-3.09303E-05
826.779536	0.000380481
828.66989	-0.000535101
830.562005	0.000310325
832.452952	-1.22412E-05
834.344449	0.0002152
836.235735	0.000231649
838.126866	9.31055E-05
840.018449	0.00040657
841.909469	0.000157041
843.80099	0.000408521
845.691809	-4.19925E-05
847.582978	-0.000142498
849.474297	-9.29959E-05
851.365902	0.000242514
853.257056	0.000127031
855.148365	0.000166556
857.039826	0.000358089
858.930788	5.06287E-05
860.822389	0.000382176
862.713258	-1.82683E-05
864.604905	0.000359295
866.495658	-0.000157135
868.38737	0.000285443
870.278484	0.000130029
872.169798	0.000174622
874.060858	-3.47768E-05
875.952259	9.68318E-05
877.843825	0.000393448
879.734727	2.60716E-05
881.626195	0.000224703
883.517112	-0.000127658
885.408818	0.000308988
889.191291	0.000243304
891.082647	0.000329974
892.973704	0.000117651
894.865447	0.000591335
896.756181	5.60273E-05
898.647834	0.000439727
900.538717	5.34344E-05
902.430274	0.000341149
904.321265	6.28719E-05
908.104036	0.00029534
909.995113	0.000103085
911.886855	0.000575838
913.777615	6.65987E-05
915.669254	0.000436367
917.560121	3.41426E-05
919.451734	0.000377926
921.342696	7.07169E-05
923.234193	0.000298515
925.125483	0.000319322
927.016621	0.000188135
928.908133	0.000430957
930.799066	9.47858E-05
932.690673	0.000432622
934.581559	4.94665E-05
936.473292	0.000513318
938.36409	4.21777E-05
940.2556	0.000283045
942.146869	0.000282919
944.037797	-5.81986E-05
947.820462	6.85886E-05
949.712149	0.000486494
951.603003	7.14062E-05
953.494597	0.000396326
955.385566	9.62542E-05
957.277048	0.00030919
959.168349	0.000341133
961.059453	0.000176083
962.950989	0.000443041
964.841915	0.000100007
968.624739	0.000385962
970.516012	0.00038995
972.407027	0.000135946
974.298437	0.00027695
976.189885	0.000455962
978.08087	0.000171981
979.972447	0.000480007
981.863322	8.60415E-05
983.754933	0.000428083
985.645702	-7.18673E-05
987.537395	0.00035219
989.42855	0.000238254
991.319812	0.000231327
993.211268	0.000418406
995.102236	0.000117494
996.993832	0.000444589
998.884334	-0.000322308
1002.667216	2.19196E-05
1004.558777	0.000314045
1006.449985	0.000253178
1008.340908	-9.26813E-05
1010.232683	0.000413467
1012.123614	7.56228E-05
1014.015287	0.000479786
1015.906144	6.79573E-05
1017.797699	0.000354136
1019.688731	0.000117322
1021.580142	0.000259516
1023.471502	0.000350717
1025.362539	0.000118927
1027.253584	-0.000104857
1029.144998	4.03674E-05
1031.036653	0.000426599
1034.819071	0.000307086
1036.710275	0.00024234
1038.601476	0.000174603
1040.492932	0.000361873
1042.383906	6.71501E-05
1044.275392	0.000284435
1046.166392	1.57278E-05
1048.058018	0.000373028
1049.949008	9.4336E-05
1051.840462	0.000279651
1053.731773	0.000321975
1055.622873	0.000153305
1057.514453	0.000464643
1059.405305	4.79894E-05
1061.296941	0.000415343
1063.187841	4.6704E-05
1065.079387	0.000324073
1066.970547	0.000215449
1068.861812	0.000211833
1072.644224	8.66234E-05
1074.535837	0.00043103
1076.42671	3.54444E-05
1078.318293	0.000349866
1080.209275	6.32958E-05
1082.100742	0.000261733
1083.992041	0.000292178
1085.883192	0.00017463
1087.774729	0.00044309
1089.665613	5.85573E-05
1091.557253	0.000430032
1093.447955	-0.000136485
1095.339715	0.000355005
1097.230777	0.000148503
1101.013495	0.000329522
1102.904576	0.000142043
1104.79614	0.000437571
1106.687019	4.8107E-05
1108.578615	0.000375651
1110.469384	-0.000123798
1112.36102	0.00024376
1114.252193	0.000148327
1116.143501	0.000187901
1119.925884	3.40713E-05
1123.708347	-3.97276E-05
1125.600193	0.000537884
1127.490799	-0.000124496
1129.38237	0.000178131
1131.273588	0.000127766
1133.164778	4.94081E-05
1135.056246	0.000249058
1136.947215	-5.02844E-05
1138.838842	0.000308381
1140.729366	-0.000435947
1142.621319	0.000248734
1144.512163	-0.000175578
1146.403751	0.000144117
1148.29498	0.00010482
1150.186167	2.35313E-05
1152.077652	0.00024025
1153.968705	2.49756E-05
1155.860201	0.000252709
1157.750757	-0.00045955
1159.642721	0.000236199
1165.316372	8.2491E-05
1167.207539	-1.87298E-05
1169.099037	0.000211057
1170.990026	-6.81487E-05
1172.88165	0.000287653
1174.772504	-0.000126537
1176.664086	0.00018728
1178.55493	-0.000236895
1180.44651	7.49372E-05
1184.228963	-8.37519E-06
1186.120365	0.00012548
1188.011146	-0.000361657
1189.902989	0.000213213
1191.793864	-0.000179909
1193.685489	0.000176977
1195.576237	-0.00034313
1197.467789	-5.92292E-05
1199.359006	-0.000110321
1201.250358	-2.64048E-05
1203.141761	0.000108519
1205.032787	-0.00013355
1206.92436	0.000171389
1208.815268	-0.000188665
1210.706896	0.000171289
1212.597532	-0.000460749
1214.489349	8.822E-05
1216.380353	-0.000175803
1218.271739	-5.78187E-05
1220.163084	1.91733E-05
1222.05421	-0.000122827
1223.94572	0.00011918
1225.836661	-0.000207805
1227.728283	0.000146217
1229.61913	-0.000274753
1231.510761	8.8285E-05
1233.401627	-0.00031367
1235.292758	-0.000450617
1237.184382	-9.45565E-05
1239.075608	-0.000136488
1240.967043	3.05872E-05
1242.858047	-0.00023333
1244.749633	8.47613E-05
1246.640526	-0.00029014
1248.532179	9.49658E-05
1250.422969	-0.000382921
1252.314611	-8.79933E-06
1254.205698	-0.00018967
1256.097043	-0.000112534
1257.98844	1.661E-05
1259.879444	-0.000247238
1261.770994	3.49209E-05
1263.661908	-0.000318912
1265.553495	2.62241E-07
1267.444193	-0.000569556
1269.335618	-0.000412366
1271.226995	-0.000303169
1275.009711	-0.000122751
1276.900816	-0.000285531
1278.792406	3.66963E-05
1280.683249	-0.000388068
1282.574895	-9.82557E-06
1284.46577	-0.000402575
1286.35737	-7.0317E-05
1288.248358	-0.000350051
1297.704601	-0.000445609
1299.5964	8.57024E-05
1301.487102	-0.000479979
1303.378892	4.23477E-05
1307.161422	3.70235E-05
1309.052427	-0.000225627
1310.943926	5.7297E-06
1312.835257	6.90942E-05
1314.726419	-3.65337E-05
1316.617758	3.4846E-05
1318.508831	-0.000159767
1320.400214	-4.43718E-05
1322.291001	-0.000524969
1324.182774	-1.95592E-05
1326.073763	-0.000298141
1327.965332	3.28384E-06
1329.856623	2.67168E-05
1331.747985	0.000121157
1333.639221	8.96054E-05
1335.530485	8.60611E-05
1337.421686	1.95244E-05
1339.312785	-0.000149005
1341.20434	0.000138474
1343.095183	-0.00028604
1344.986844	0.000107454
1346.878187	0.000182955
1348.769301	2.9464E-05
1350.66072	0.00018098
1352.551988	0.000181505
1354.443167	9.30364E-05
1356.334301	-4.04243E-05
1358.225675	6.61226E-05
1360.116612	-0.000264323
1362.008195	5.12393E-05
1363.899526	0.000114809
1365.790624	-5.46136E-05
1367.681919	-2.70287E-05
1369.57333	0.000116564
1375.247089	7.33871E-05
1377.138098	-0.00018499
1379.029631	8.06406E-05
1380.920814	-3.72122E-06
1382.812116	3.09245E-05
1384.703528	0.000175578
1386.594779	0.000159239
1388.486012	0.000124907
1390.376932	-0.000222416
1392.268249	-0.000172733
1394.159581	-0.000108041
1396.051034	7.76577E-05
1397.94221	-1.36358E-05
1399.833384	-0.000106922
1401.724923	0.0001648
1403.615958	-6.74704E-05
1405.507235	-5.77335E-05
1407.398095	-0.000464989
1409.289935	0.000107763
1411.181083	-1.14769E-05
1418.746364	0.000200638
1420.637131	-0.000299564
1422.528893	0.000195241
1424.419669	-0.000295946
1426.311258	2.5875E-05
1428.202531	3.17032E-05
1430.093912	0.000145539
1431.985052	1.83824E-05
1433.876113	-0.000187767
1437.658368	-0.000467042
1439.550082	-2.0168E-05
1441.441322	-4.72866E-05
1443.332789	0.000152602
1445.223996	9.2499E-05
1447.115111	-5.95968E-05
1449.006367	-7.0685E-05
1450.897302	-0.000402766
1452.789069	9.71615E-05
1454.680102	-0.000136904
1456.571675	0.000169038
1458.462923	0.000149988
1460.354061	2.09455E-05
1462.245401	9.39106E-05
1464.13629	-0.000284117
1466.027765	-7.61366E-05
1467.918713	-0.000395149
1469.810553	0.000177847
1473.592943	3.38603E-05
1475.483987	-0.000189121
1488.722579	-0.000465781
1490.614211	-0.000100702
1492.505797	0.000218385
1494.396544	-0.000301521
1496.288076	-3.64191E-05
1498.179549	0.00016969
1500.070678	3.18074E-05
1501.962085	0.000171932
1503.853098	-8.19357E-05
1505.744021	-0.000425796
1507.635516	-0.000197648
1509.526955	-2.54933E-05
1511.417801	-0.000446331
1513.309352	-0.00016216
1515.20101	0.000229017
1517.091996	-5.1797E-05
1518.983351	3.6396E-05
1520.874346	-0.000235403
1522.766039	0.000190805
1524.656744	-0.000370979
1526.548206	-0.000175756
1528.439918	0.000269475
1530.330617	-0.000298286
1532.222311	0.00012896
1534.113242	-0.000206786
1536.004675	-4.05242E-05
1537.895656	-0.000326255
1539.787089	-0.000159978
1541.678093	-0.000422694
1543.569477	-0.000305402
1545.461218	0.000168897
1547.351927	-0.000388796
1549.243664	8.1519E-05
1551.134527	-0.000322159
1553.026036	-7.98288E-05
1554.917158	-0.000224491
1556.808808	0.000158854
1560.591236	5.35668E-05
1562.482583	0.000133935
1564.373974	0.00025831
1566.265045	6.26934E-05
1568.156288	3.90841E-05
1570.047417	-9.85176E-05
1571.939096	0.000313888
1573.829769	-0.000279698
1575.721395	7.97229E-05
1577.612289	-0.000292848
1579.503922	7.3588E-05
1581.395424	0.000309032
1587.068834	-8.05907E-05
1588.960464	0.000282884
1590.851688	0.000240366
