time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type	horizontalError	depthError	magError	magNst	status	locationSource	magSource
2023-09-28T06:36:34.340Z	48.75483333	-121.8491667	-0.69	1.47	ml	4	202	0.06566	0.04	uw	uw61953862	2023-09-28T16:00:34.930Z	16 km SSE of Glacier, Washington	earthquake	1.02	1.92	0.079631003	5	reviewed	uw	uw
2023-09-28T06:34:16.650Z	39.0123333	-111.4123333	-0.99	1.17	ml	7	158	0.04419	0.08	uu	uu60551017	2023-09-28T13:51:49.840Z	17 km NW of Emery, Utah	earthquake	0.8	0.67	0.239	3	reviewed	uu	uu
2023-09-28T06:28:04.373Z	1.1982	-78.823	52.807	4.1	mb	17	97	0.097	0.72	us	us6000lbba	2023-09-28T07:11:48.040Z	9 km S of San Lorenzo de Esmeraldas, Ecuador	earthquake	6.4	5.554	0.234	5	reviewed	us	us
2023-09-28T05:58:49.570Z	39.1534996	-123.0634995	5.73	1.79	md	12	97	0.02558	0.08	nc	nc73942921	2023-09-28T06:00:26.641Z	9 km ENE of Talmage, CA	earthquake	0.39	0.8	0.13	10	automatic	nc	nc
2023-09-28T05:58:00.960Z	38.831665	-122.8188324	1.26	0.66	md	15	58	0.01072	0.02	nc	nc73942916	2023-09-28T05:59:34.656Z	8 km NW of The Geysers, CA	earthquake	0.26	0.64	0.42	16	automatic	nc	nc
2023-09-28T05:53:11.904Z	11.5766	43.2248	9.795	4.6	mb	50	87	0.373	0.69	us	us6000lbb5	2023-09-28T15:00:32.667Z	8 km E of Djibouti, Djibouti	earthquake	8.29	5.222	0.09	37	reviewed	us	us
2023-09-28T05:47:45.500Z	19.6526	-65.6818	76	3.62	md	10	315	1.4852	0.48	pr	pr2023271000	2023-09-28T06:17:03.862Z	136 km N of SuÃ¡rez, Puerto Rico	earthquake	8.41	20.67	0.02	4	reviewed	pr	pr
2023-09-28T05:45:10.910Z	33.2771667	-116.7745	12.2	0.6	ml	19	88	0.04314	0.14	ci	ci40573752	2023-09-28T18:05:11.590Z	4 km NNW of Lake Henshaw, CA	earthquake	0.31	0.62	0.07	14	reviewed	ci	ci
2023-09-28T05:43:11.310Z	17.93933333	-66.28116667	14.02	2.45	md	11	193	0.1605	0.24	pr	pr71426253	2023-09-28T05:55:06.060Z	4 km SSE of Salinas, Puerto Rico	earthquake	0.85	2.2	0.104480787	5	reviewed	pr	pr
2023-09-28T05:40:47.380Z	18.7015	-67.41033333	6.98	3.21	md	13	280	0.322	0.2	pr	pr71426248	2023-09-28T05:52:45.530Z	40 km NW of San Antonio, Puerto Rico	earthquake	0.97	1.13	0.050040225	7	reviewed	pr	pr
2023-09-28T05:33:16.113Z	60.2041	-141.251	0	2.1	ml				1.01	ak	ak023cg9tbq3	2023-09-28T05:35:40.014Z	Southern Alaska	earthquake		0.2			automatic	ak	ak
2023-09-28T05:27:34.678Z	58.1096	-155.5477	90.5	1.1	ml				0.89	ak	ak023cg9s2uz	2023-09-28T05:29:27.621Z	Alaska Peninsula	earthquake		1.9			automatic	ak	ak
2023-09-28T05:14:02.190Z	17.95116667	-66.28633333	12.84	2.5	md	12	187	0.1479	0.29	pr	pr71426243	2023-09-28T05:25:45.410Z	Puerto Rico	earthquake	1.01	0.76	0.153584328	6	reviewed	pr	pr
2023-09-28T05:13:58.510Z	60.02683333	-153.0865	-2.35	-0.01	ml	5	108		0.1	av	av92064651	2023-09-28T19:28:30.070Z	Southern Alaska	earthquake	0.26	2.54	0.243083224	5	reviewed	av	av
2023-09-28T05:09:27.600Z	38.8223343	-122.8535004	2.47	0.77	md	11	112	0.005832	0.02	nc	nc73942901	2023-09-28T05:11:04.996Z	10 km WNW of The Geysers, CA	earthquake	0.5	0.81	0.16	14	automatic	nc	nc
2023-09-28T05:01:10.130Z	37.8945007	-122.0526657	6.15	1.33	md	9	84	0.05936	0.06	nc	nc73942896	2023-09-28T05:02:44.796Z	2 km SE of Walnut Creek, CA	earthquake	0.31	0.89	0.24	8	automatic	nc	nc
2023-09-28T04:57:33.740Z	18.165	-66.16366667	74.83	2.8	md	7	158	0.2434	0.16	pr	pr71426238	2023-09-28T07:49:26.938Z	Puerto Rico	earthquake	2.12	1.13	0.134860693	7	reviewed	pr	pr
2023-09-28T04:52:33.850Z	60.046	-153.0636667	2.77	-0.68	ml	5	142		0.28	av	av92064616	2023-09-28T19:01:04.080Z	65 km ENE of Pedro Bay, Alaska	earthquake	1.14	1.95	0.367806205	5	reviewed	av	av
2023-09-28T04:52:07.915Z	39.7544	-120.5755	7.8	0.5	ml	5	206.99	0.108	0.1134	nn	nn00866479	2023-09-28T18:54:49.645Z	0 km SSE of C-Road, California	earthquake		4.5	0.5	3	reviewed	nn	nn
2023-09-28T04:38:57.600Z	45.37133333	-121.7096667	2.08	0.48	ml	6	103	0.02513	0.07	uw	uw61953852	2023-09-28T15:50:12.280Z	Washington-Oregon border region	earthquake	0.37	0.73	0.16765011	3	reviewed	uw	uw
2023-09-28T04:37:53.840Z	17.92266667	-66.2845	13.7	2.39	md	7	217	0.1744	0.23	pr	pr71426233	2023-09-28T04:49:40.760Z	6 km SSE of Salinas, Puerto Rico	earthquake	0.93	0.84	0.143115626	4	reviewed	pr	pr
2023-09-28T04:35:34.980Z	58.20683333	-154.4733333	12.22	0.21	ml	10	258		0.15	av	av92064596	2023-09-28T19:06:16.250Z	71 km N of Karluk, Alaska	earthquake	0.7	2.09	0.250007854	10	reviewed	av	av
2023-09-28T04:32:49.280Z	57.04866667	-135.6146667	5.02	1.6	ml	6	172		0.08	av	av91116888	2023-09-28T17:18:41.050Z	17 km W of Sitka, Alaska	earthquake	0.71	0.57	0.250173786	7	reviewed	av	av
2023-09-28T04:29:53.721Z	59.5873	-153.0128	113.9	2.1	ml				0.35	ak	ak023cg9744y	2023-09-28T04:40:10.040Z	65 km ESE of Pedro Bay, Alaska	earthquake		0.6			automatic	ak	ak
2023-09-28T04:13:15.820Z	38.8213348	-122.854332	2.36	1.08	md	19	89	0.006511	0.04	nc	nc73942886	2023-09-28T04:16:47.858Z	10 km WNW of The Geysers, CA	earthquake	0.26	0.36	0.15	22	automatic	nc	nc
2023-09-28T04:08:47.860Z	38.3836667	-112.8461667	8.02	1.74	ml	24	71	0.03734	0.17	uu	uu60551012	2023-09-28T13:49:44.180Z	14 km E of Milford, Utah	earthquake	0.44	0.83	0.147	5	reviewed	uu	uu
2023-09-28T04:03:39.320Z	38.8373337	-122.8036652	2.14	0.79	md	11	119	0.01046	0.01	nc	nc73942871	2023-09-28T04:05:14.411Z	7 km WNW of Cobb, CA	earthquake	0.44	0.79	0.2	12	automatic	nc	nc
2023-09-28T04:02:30.150Z	17.93883333	-66.28416667	12.84	2.34	md	13	193	0.1594	0.24	pr	pr71426228	2023-09-28T04:19:20.290Z	4 km SSE of Salinas, Puerto Rico	earthquake	0.74	0.63	0.230619885	7	reviewed	pr	pr
2023-09-28T04:00:18.381Z	39.7449	-120.5648	7.4	2.1	ml	16	156.78	0.102	0.168	nn	nn00866453	2023-09-28T15:48:44.634Z	0 km N of Valley Ranch, California	earthquake		1.7	0.21	7	reviewed	nn	nn
2023-09-28T03:59:49.539Z	55.9075	-159.0948	76.6	1.1	ml				0.17	ak	ak023cg8s3pl	2023-09-28T04:02:25.439Z	3 km E of Perryville, Alaska	earthquake		0.9			automatic	ak	ak
2023-09-28T03:55:13.780Z	58.1795	-155.3346667	1.86	0.03	ml	8	111		0.07	av	av92064506	2023-09-28T18:51:10.950Z	Alaska Peninsula	earthquake	0.2	0.44	0.377255666	9	reviewed	av	av
2023-09-28T03:52:14.150Z	38.8161659	-122.7953339	2.17	1.05	md	19	44	0.008186	0.02	nc	nc73942866	2023-09-28T03:53:49.538Z	6 km NW of The Geysers, CA	earthquake	0.24	0.4	0.25	21	automatic	nc	nc
2023-09-28T03:45:24.048Z	39.3236	-119.9787	7.6	0.8	ml	3	192.63	0.054	0.0089	nn	nn00866477	2023-09-28T18:48:36.573Z	8 km N of Incline Village, Nevada	earthquake		5.1	0.02	2	reviewed	nn	nn
2023-09-28T03:35:44.120Z	38.7835007	-122.7711639	4.01	0.75	md	12	96	0.01345	0.02	nc	nc73942861	2023-09-28T03:37:18.094Z	2 km WNW of The Geysers, CA	earthquake	0.42	0.95	0.35	11	automatic	nc	nc
2023-09-28T03:22:59.400Z	38.8180008	-122.802002	6.43	0.77	md	10	95	0.008293	0.08	nc	nc73942856	2023-09-28T03:24:34.116Z	6 km NW of The Geysers, CA	earthquake	0.81	1.3	0.42	10	automatic	nc	nc
2023-09-28T03:22:27.720Z	38.8255005	-122.8050003	1.41	1.23	md	19	35	0.004486	0.02	nc	nc73942851	2023-09-28T03:24:04.031Z	7 km NW of The Geysers, CA	earthquake	0.21	0.4	0.27	21	automatic	nc	nc
2023-09-28T03:21:58.830Z	38.8264999	-122.8054962	1.24	0.65	md	8	72	0.004733	0.01	nc	nc73942846	2023-09-28T03:23:33.796Z	7 km NW of The Geysers, CA	earthquake	0.36	1.06	0.33	8	automatic	nc	nc
2023-09-28T03:16:53.069Z	63.1644	-147.7062	5.8	1	ml				0.69	ak	ak023cg8iw7b	2023-09-28T03:19:15.950Z	67 km ESE of Cantwell, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-28T02:59:54.407Z	62.2358	-151.0494	74.8	1.3	ml				0.16	ak	ak023cg86ohc	2023-09-28T03:01:37.449Z	32 km SSW of Petersville, Alaska	earthquake		0.7			automatic	ak	ak
2023-09-28T02:57:45.861Z	38.1223	-118.0552	12.8	1.6	ml	11	58.12	0.095	0.1277	nn	nn00866450	2023-09-28T15:39:22.987Z	30 km S of Mina, Nevada	earthquake		1.3	0.15	7	reviewed	nn	nn
2023-09-28T02:37:47.020Z	61.6376	-149.9946	12.9	1.5	ml				0.45	ak	ak023cg81y5q	2023-09-28T02:39:39.418Z	9 km W of Houston, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-28T02:32:43.631Z	39.7405	-120.5561	6.7	1.5	ml	6	193.15	0.142	0.0797	nn	nn00866476	2023-09-28T18:45:28.982Z	0 km ENE of Valley Ranch, California	earthquake		4.8	0.29	4	reviewed	nn	nn
2023-09-28T02:27:32.716Z	41.7569	-81.0649	5	1.7	ml	12	173	0.88	0.77	us	us6000lbd1	2023-09-28T14:00:34.243Z	2 km SW of Madison, Ohio	earthquake	2.14	1.983	0.128	8	reviewed	us	us
2023-09-28T02:08:55.810Z	38.8361664	-122.809166	1.82	0.69	md	10	57	0.01277	0.03	nc	nc73942831	2023-09-28T02:10:29.427Z	8 km WNW of Cobb, CA	earthquake	0.4	1.33	0.47	11	automatic	nc	nc
2023-09-28T02:08:06.130Z	58.23016667	-155.1678333	3.2	-0.29	ml	6	218		0.06	av	av92064366	2023-09-28T18:31:41.870Z	84 km NNW of Karluk, Alaska	earthquake	0.37	0.79	0.310230522	6	reviewed	av	av
2023-09-28T02:05:20.161Z	62.7818	-148.5082	1.1	1.6	ml				0.77	ak	ak023cg7v168	2023-09-28T02:07:25.923Z	71 km SSE of Cantwell, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-28T01:45:12.515Z	65.4751	-152.9661	0.1	1.3	ml				0.67	ak	ak023cg7i5kx	2023-09-28T01:47:44.663Z	northern Alaska	earthquake		0.5			automatic	ak	ak
2023-09-28T01:43:34.284Z	-14.8905	-173.3947	52.427	5	mb	27	66	2.814	0.69	us	us6000lbaf	2023-09-28T02:32:30.177Z	Samoa Islands region	earthquake	6.88	9.365	0.141	16	reviewed	us	us
2023-09-28T01:41:21.170Z	33.1631667	-115.6366667	3.53	1.25	ml	21	58	0.02268	0.21	ci	ci40573744	2023-09-28T18:01:11.182Z	12 km WNW of Calipatria, CA	earthquake	0.41	0.47	0.219	17	reviewed	ci	ci
2023-09-28T01:26:36.200Z	38.8289986	-122.8241653	1.92	0.79	md	7	115	0.01032	0.01	nc	nc73942806	2023-09-28T01:28:13.126Z	8 km NW of The Geysers, CA	earthquake	0.55	1.74	0.07	5	automatic	nc	nc
2023-09-28T01:24:24.120Z	17.93883333	-66.9605	15.84	2.57	md	9	219	0.05948	0.08	pr	pr71426218	2023-09-28T01:35:24.020Z	6 km WSW of GuÃ¡nica, Puerto Rico	earthquake	0.53	0.49	0.063380601	4	reviewed	pr	pr
2023-09-28T01:23:44.639Z	-16.0274	-74.7679	39.87	4.4	mb	25	156	4.492	0.73	us	us6000lba9	2023-09-28T02:13:01.040Z	50 km WSW of Atiquipa, Peru	earthquake	10.43	9.741	0.155	12	reviewed	us	us
2023-09-28T01:22:05.210Z	11.6047	43.1726	12.055	4.7	mb	35	124	0.328	0.67	us	us6000lbab	2023-09-28T13:34:53.601Z	3 km ENE of Djibouti, Djibouti	earthquake	7.79	4.776	0.112	24	reviewed	us	us
2023-09-28T01:13:37.850Z	36.0685005	-120.1563339	6.02	1.71	md	11	155	0.09989	0.04	nc	nc73942791	2023-09-28T01:15:12.943Z	8 km NNW of Avenal, CA	earthquake	0.45	1.23	0.14	7	automatic	nc	nc
2023-09-28T01:09:20.580Z	32.3556667	-115.347	14.54	2	ml	19	59	0.0729	0.28	ci	ci40573736	2023-09-28T17:31:39.002Z	14 km W of Delta, B.C., MX	earthquake	0.46	1.28	0.141	17	reviewed	ci	ci
2023-09-28T01:09:19.888Z	37.1917	-117.8094	12.4	0.2	ml	3	230.92	0.137	0.0544	nn	nn00866475	2023-09-28T18:42:20.821Z	42 km E of Big Pine, California	earthquake		7.1	0	1	reviewed	nn	nn
2023-09-28T01:06:44.867Z	58.7518	-152.8462	64.1	2.5	ml				0.47	ak	ak023cg79v7s	2023-09-28T01:15:18.040Z	77 km N of Aleneva, Alaska	earthquake		0.7			automatic	ak	ak
2023-09-28T00:46:41.720Z	17.91966667	-66.27666667	7.57	2.73	md	23	199	0.1633	0.25	pr	pr71426203	2023-09-28T02:53:25.461Z	6 km SSE of Salinas, Puerto Rico	earthquake	0.59	1.05	0.152437828	13	reviewed	pr	pr
2023-09-28T00:44:43.320Z	58.18116667	-155.312	1.48	-0.29	ml	7	103		0.06	av	av92064186	2023-09-28T18:21:29.570Z	85 km NW of Karluk, Alaska	earthquake	0.2	0.68	0.279085728	8	reviewed	av	av
2023-09-28T00:44:38.011Z	40.4825	-119.6082	0	1.1	ml	4	304.25	0.326	0.2174	nn	nn00866470	2023-09-28T18:14:22.389Z	24 km WSW of Empire, Nevada	earthquake		0	0.15	2	reviewed	nn	nn
2023-09-28T00:43:58.026Z	60.3319	-143.5107	30	1.2	ml				0.84	ak	ak023cg6we3e	2023-09-28T00:46:16.023Z	125 km ESE of Cordova, Alaska	earthquake		0.2			automatic	ak	ak
2023-09-28T00:42:40.150Z	38.5511665	-119.5009995	4.18	2.57	md	7	123	0.03773	0.03	nc	nc73942776	2023-09-28T14:42:31.212Z	4 km NNW of Walker, CA	earthquake	0.38	3.27	0.23	9	automatic	nc	nc
2023-09-28T00:38:29.870Z	33.6458333	-117.9698333	11.86	1.41	ml	26	268	0.04455	0.22	ci	ci40573720	2023-09-28T17:25:58.404Z	5 km NW of Newport Beach, CA	earthquake	0.84	0.38	0.213	14	reviewed	ci	ci
2023-09-28T00:36:09.667Z	63.1334	-150.8513	23.8	1.9	ml				1.25	ak	ak023cg6uscm	2023-09-28T00:38:23.116Z	Central Alaska	earthquake		1.6			automatic	ak	ak
2023-09-28T00:16:25.020Z	46.23883333	-122.6246667	16.64	1.28	ml	18	127	0.07726	0.13	uw	uw61953837	2023-09-28T04:04:17.710Z	Washington	earthquake	0.43	0.64	0.149953263	8	reviewed	uw	uw
2023-09-28T00:14:00.235Z	0.7436	-26.1368	10	4.9	mb	25	99	11.733	0.57	us	us6000lb98	2023-09-28T00:43:26.040Z	central Mid-Atlantic Ridge	earthquake	12.49	1.897	0.105	28	reviewed	us	us
2023-09-28T00:10:42.255Z	38.5651	-119.4976	7.3	1.5	ml	10	151.22	0.027	0.0872	nn	nn00866469	2023-09-28T17:21:50.269Z	0 km E of Coleville, California	earthquake		1.2	0.01	2	reviewed	nn	nn
2023-09-27T23:58:59.684Z	66.485	-157.2435	0.1	3.2	ml				0.81	ak	ak023cex5blr	2023-09-28T00:02:07.588Z	45 km S of Shungnak, Alaska	earthquake		0.6			automatic	ak	ak
2023-09-27T23:51:27.592Z	64.5221	-146.5563	16	1.1	ml				0.5	ak	ak023cex3nw7	2023-09-27T23:53:17.918Z	Central Alaska	earthquake		0.3			automatic	ak	ak
2023-09-27T23:43:10.324Z	-22.2103	-179.4585	571.321	4.5	mb	23	102	4.09	0.89	us	us6000lb8t	2023-09-27T23:58:42.040Z	south of the Fiji Islands	earthquake	13.08	8.409	0.127	18	reviewed	us	us
2023-09-27T23:39:06.220Z	38.8289986	-122.8096695	2.03	1.14	md	20	42	0.005604	0.02	nc	nc73942766	2023-09-27T23:40:44.041Z	7 km NW of The Geysers, CA	earthquake	0.22	0.43	0.18	23	automatic	nc	nc
2023-09-27T23:35:20.247Z	60.1011	-152.6195	86.2	1.4	ml				0.05	ak	ak023cex07vc	2023-09-27T23:36:36.033Z	52 km WNW of Happy Valley, Alaska	earthquake		1.8			automatic	ak	ak
2023-09-27T23:26:07.080Z	37.8536667	-113.0616667	13.73	1.04	md	9	174	0.2563	0.06	uu	uu60551007	2023-09-28T13:53:55.620Z	9 km NNW of Enoch, Utah	earthquake	0.54	0.92	0.212	7	reviewed	uu	uu
2023-09-27T23:05:34.570Z	36.3625	-98.16116667	6.28	1.31	ml	31	83	0.03689276	0.22	ok	ok2023szga	2023-09-28T17:40:56.766Z	Oklahoma	earthquake		0.5	0.19	4	reviewed	ok	ok
2023-09-27T23:01:57.740Z	35.8601685	-120.4008331	5.07	2.27	md	37	81	0.02143	0.06	nc	nc73942756	2023-09-27T23:33:12.935Z	5 km SSE of Parkfield, CA	earthquake	0.18	0.27	0.13	29	automatic	nc	nc
2023-09-27T22:56:22.500Z	38.8366661	-122.8375015	0.95	0.86	md	10	84	0.002482	0.03	nc	nc73942746	2023-09-27T22:57:58.813Z	10 km NW of The Geysers, CA	earthquake	0.32	0.86	0.37	12	automatic	nc	nc
2023-09-27T22:55:41.620Z	38.8380013	-122.8386688	1.62	0.76	md	9	112	0.002553	0.02	nc	nc73942741	2023-09-27T22:57:19.065Z	10 km NW of The Geysers, CA	earthquake	0.36	0.61	0.19	11	automatic	nc	nc
2023-09-27T22:55:21.140Z	19.16500092	-155.4948273	31.12000084	2.29	ml	37	115		0.129999995	hv	hv73586762	2023-09-27T23:00:51.260Z	4 km SSW of PÄhala, Hawaii	earthquake	0.67	0.819999993	0.17	3	automatic	hv	hv
2023-09-27T22:55:10.730Z	36.54216667	-98.95633333	6.7	1.44	ml	35	96	0.049490288	0.17	ok	ok2023szfr	2023-09-28T16:03:39.778Z	8 km WSW of Waynoka, Oklahoma	earthquake		0.3	0.2	7	reviewed	ok	ok
2023-09-27T22:54:21.330Z	35.1383333	-118.181	6.97	0.95	ml	10	63	0.01739	0.1	ci	ci40573680	2023-09-28T00:01:15.938Z	10 km N of Mojave, CA	earthquake	0.27	0.44	0.16	8	reviewed	ci	ci
2023-09-27T22:49:48.110Z	19.14550018	-155.3728333	30.88999939	2.7	ml	49	182		0.129999995	hv	hv73586757	2023-09-27T22:55:20.160Z	12 km ESE of PÄhala, Hawaii	earthquake	0.52	0.75999999	3.26	26	automatic	hv	hv
2023-09-27T22:32:57.497Z	-2.7703	128.8134	10	4.6	mb	23	110	2.053	0.87	us	us6000lb8b	2023-09-27T23:16:13.040Z	60 km NNW of Masohi, Indonesia	earthquake	6.48	1.726	0.137	16	reviewed	us	us
2023-09-27T22:29:32.910Z	37.5775	-112.9608333	13.97	1.44	md	10	99	0.1022	0.09	uu	uu60551002	2023-09-28T15:25:50.020Z	14 km SE of Cedar City, Utah	earthquake	0.48	0.82	0.201	6	reviewed	uu	uu
2023-09-27T22:19:09.451Z	60.3212	-152.2822	104.5	1.8	ml				0.3	ak	ak023cewbbnz	2023-09-27T22:21:36.289Z	45 km NW of Ninilchik, Alaska	earthquake		1.1			automatic	ak	ak
2023-09-27T22:18:39.765Z	38.3593	-118.9061	7.4	2	ml	12	75.46	0.333	0.1794	nn	nn00866445	2023-09-28T00:24:27.292Z	30 km SW of Hawthorne, Nevada	earthquake		2.7	0.12	7	reviewed	nn	nn
2023-09-27T22:17:54.070Z	38.8323326	-122.8089981	2.3	0.67	md	9	102	0.008964	0.01	nc	nc73942726	2023-09-27T22:19:26.559Z	8 km W of Cobb, CA	earthquake	0.55	1.51	0.18	10	automatic	nc	nc
2023-09-27T22:13:42.170Z	38.8388329	-122.8371658	1.31	1.1	md	19	83	0.001334	0.01	nc	nc73942721	2023-09-27T22:15:16.817Z	10 km NW of The Geysers, CA	earthquake	0.21	0.4	0.22	22	automatic	nc	nc
2023-09-27T22:12:52.455Z	40.0921	-119.6575	14.1	0.7	ml	3	187.38	0.097	0.0292	nn	nn00866443	2023-09-28T00:08:55.756Z	16 km NNW of Sutcliffe, Nevada	earthquake		5.1	0.15	2	reviewed	nn	nn
2023-09-27T22:10:37.450Z	18.888	-65.3455	14.89	3.21	md	6	265	0.648	0.12	pr	pr71426188	2023-09-27T22:29:29.390Z	Puerto Rico region	earthquake	1.85	3.45	0.206550002	3	reviewed	pr	pr
2023-09-27T22:05:49.890Z	54.76116667	-163.9805	0.32	0.77	ml	6	87		0.27	av	av92063911	2023-09-27T23:54:04.210Z	38 km WSW of False Pass, Alaska	earthquake	0.43	0.44	0.328562475	6	reviewed	av	av
2023-09-27T22:05:23.500Z	38.8396683	-122.8358307	0.67	0.82	md	16	84	0.001111	0.04	nc	nc73942711	2023-09-27T22:06:56.484Z	10 km NW of The Geysers, CA	earthquake	0.22	0.39	0.22	16	automatic	nc	nc
2023-09-27T22:05:11.520Z	38.8310013	-122.8176651	1.79	1.09	md	18	51	0.009636	0.01	nc	nc73942706	2023-09-27T22:06:46.638Z	8 km NW of The Geysers, CA	earthquake	0.26	0.41	0.17	18	automatic	nc	nc
2023-09-27T21:52:00.740Z	38.8383331	-122.8368301	1.33	1.21	md	20	82	0.01526	0.01	nc	nc73942686	2023-09-27T21:53:36.424Z	10 km NW of The Geysers, CA	earthquake	0.18	0.47	0.21	23	automatic	nc	nc
2023-09-27T21:51:44.230Z	38.8378334	-122.8361664	1.36	1.18	md	23	81	0.01472	0.03	nc	nc73942681	2023-09-27T21:53:21.602Z	10 km NW of The Geysers, CA	earthquake	0.18	0.39	0.13	23	automatic	nc	nc
2023-09-27T21:49:54.430Z	38.8375015	-122.8349991	1.26	2.47	md	41	24	0.001151	0.04	nc	nc73942671	2023-09-27T22:26:10.511Z	10 km NW of The Geysers, CA	earthquake	0.15	0.2	0.21	45	automatic	nc	nc
2023-09-27T21:49:43.370Z	38.8381653	-122.8359985	1.22	1.05	md	20	81	0.0005819	0.01	nc	nc73942666	2023-09-27T21:51:17.191Z	10 km NW of The Geysers, CA	earthquake	0.19	0.44	0.13	20	automatic	nc	nc
2023-09-27T21:49:02.750Z	17.9275	-66.27916667	7.3	2.68	md	19	197	0.1633	0.27	pr	pr71426178	2023-09-27T22:07:10.350Z	5 km SSE of Salinas, Puerto Rico	earthquake	0.61	1.22	0.273672163	13	reviewed	pr	pr
2023-09-27T21:42:03.540Z	36.0698333	-117.9443333	5.28	1.04	ml	16	115	0.07583	0.11	ci	ci40573648	2023-09-27T22:08:49.197Z	3 km N of Coso Junction, CA	earthquake	0.25	0.7	0.101	6	reviewed	ci	ci
2023-09-27T21:41:06.750Z	32.9831667	-116.3181667	9.27	1	ml	27	69	0.03108	0.16	ci	ci40573640	2023-09-27T23:00:02.581Z	25 km SW of Ocotillo Wells, CA	earthquake	0.21	0.55	0.157	15	reviewed	ci	ci
2023-09-27T21:40:24.530Z	58.16366667	-155.3548333	2.38	1.02	ml	11	69		0.11	av	av92063856	2023-09-28T01:02:35.330Z	85 km NW of Karluk, Alaska	earthquake	0.26	0.42	0.257036425	12	reviewed	av	av
2023-09-27T21:40:00.878Z	56.8531	-153.7223	77.5	2.5	ml				0.99	ak	ak023cevufm9	2023-09-27T21:53:29.299Z	29 km ESE of Akhiok, Alaska	earthquake		9.6			automatic	ak	ak
2023-09-27T21:30:07.870Z	33.4601667	-116.578	9.64	0.79	ml	20	81	0.03994	0.11	ci	ci40573632	2023-09-27T22:30:01.417Z	14 km SE of Anza, CA	earthquake	0.25	0.52	0.139	12	reviewed	ci	ci
2023-09-27T21:14:02.870Z	49.33516667	-120.5065	-0.37	2.09	ml	5	174	0.5766	0.04	uw	uw61953777	2023-09-28T04:21:27.170Z	13 km S of Princeton, Canada	explosion	0.8	31.61	0.121612529	4	reviewed	uw	uw
2023-09-27T20:49:15.023Z	58.1529	-155.5243	16.9	0.4	ml				0.61	ak	ak023cevawty	2023-09-28T00:57:59.150Z	89 km SE of King Salmon, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-27T20:47:07.850Z	36.9220009	-120.7826691	5.24	1.64	md	7	137	0.2796	0.36	nc	nc73942651	2023-09-27T20:48:42.018Z	12 km WSW of South Dos Palos, CA	earthquake	6.19	12.97	0.21	4	automatic	nc	nc
2023-09-27T20:39:35.990Z	33.2718333	-116.7791667	13.5	1.1	ml	31	57	0.03964	0.13	ci	ci40573600	2023-09-27T21:10:31.475Z	4 km NNW of Lake Henshaw, CA	earthquake	0.21	0.5	0.108	23	reviewed	ci	ci
2023-09-27T20:29:43.250Z	36.53916667	-98.95466667	6.88	1.35	ml	26	100	0.045890995	0.11	ok	ok2023szat	2023-09-27T21:07:13.604Z	8 km SW of Waynoka, Oklahoma	earthquake		0.3	0.23	4	reviewed	ok	ok
2023-09-27T20:28:07.320Z	53.84516667	-166.4968333	9.78	1.62	ml	18	197		0.12	av	av92063761	2023-09-28T00:51:37.660Z	Fox Islands, Aleutian Islands, Alaska	earthquake	0.81	0.36	0.259214988	18	reviewed	av	av
2023-09-27T20:25:48.580Z	38.8356667	-122.8118362	2.25	0.63	md	8	98	0.01233	0.01	nc	nc73942636	2023-09-27T20:27:22.240Z	8 km W of Cobb, CA	earthquake	0.37	1.25	0.36	9	automatic	nc	nc
2023-09-27T20:21:22.920Z	44.45633333	-115.1991667	9.37	2.94	ml	23	57	0.6914	0.15	mb	mb90028608	2023-09-28T16:52:57.020Z	33 km NW of Stanley, Idaho	earthquake	0.33	0.68	0.171615286	40	reviewed	mb	mb
2023-09-27T20:18:09.850Z	65.0034	-147.0813	0.8	1.3	ml				0.72	ak	ak023cev492x	2023-09-27T20:20:17.347Z	14 km N of Two Rivers, Alaska	earthquake		0.7			automatic	ak	ak
2023-09-27T20:08:45.020Z	19.1408329	-155.3898315	29.67000008	1.74000001	md	30	231		0.090000004	hv	hv73586697	2023-09-27T20:11:55.340Z	11 km SE of PÄhala, Hawaii	earthquake	0.77	1.13	0.680000007	5	automatic	hv	hv
2023-09-27T20:05:00.940Z	38.4896667	-112.8388333	0.1	-0.02	md	7	207	0.0268	0.09	uu	uu60550987	2023-09-28T18:31:13.050Z	18 km NE of Milford, Utah	earthquake	0.82	7.83	0.742	3	reviewed	uu	uu
2023-09-27T20:00:21.390Z	38.558	-119.5118333	4.58	3.6	ml	25	112	0.02859	0.07	nc	nc73942611	2023-09-28T16:50:25.875Z	6 km NNW of Walker, CA	earthquake	0.2	0.34	0.182	161	reviewed	nc	nc
2023-09-27T19:56:53.767Z	57.5072	-156.2358	87.9	2.2	ml				0.22	ak	ak023ceur22o	2023-09-27T19:59:40.321Z	69 km E of Ugashik, Alaska	earthquake		0.7			automatic	ak	ak
